ID;Categoria;Credito;Entrada;Prazo;Parcela;Administradora;Fundo;Taxa;Seguro;Pago;Disponibilidade;Link_Whats
9206;Imóvel;R$ 303.383,18;R$ 147.795,00;146;R$ 2.324,50;HS;-;R$ 4.334,05;R$ 186,66;R$ 50.187,45;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209206%29%20com%20Cr%C3%A9dito%20de%20R%24%20303.383%2C18%20e%20Entrada%20de%20R%24%20147.795%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9486;Imóvel;R$ 302.706,86;R$ 148.000,00;97;R$ 2.881,91;HS;-;R$ 4.324,38;R$ 153,75;R$ 106.151,09;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209486%29%20com%20Cr%C3%A9dito%20de%20R%24%20302.706%2C86%20e%20Entrada%20de%20R%24%20148.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9312;Veículo;R$ 302.677,97;R$ 148.312,00;124;R$ 2.798,08;HS;-;R$ 4.323,97;R$ 305,33;R$ 21.610,23;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209312%29%20com%20Cr%C3%A9dito%20de%20R%24%20302.677%2C97%20e%20Entrada%20de%20R%24%20148.312%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9245;Imóvel;R$ 300.602,66;R$ 147.000,00;196;R$ 1.858,95;HS;-;R$ 4.294,32;R$ 200,39;R$ 927,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209245%29%20com%20Cr%C3%A9dito%20de%20R%24%20300.602%2C66%20e%20Entrada%20de%20R%24%20147.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9444;Veículo;R$ 293.582,68;R$ 143.240,00;122;R$ 2.758,53;HS;-;R$ 4.194,04;R$ 296,16;R$ 21.815,81;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209444%29%20com%20Cr%C3%A9dito%20de%20R%24%20293.582%2C68%20e%20Entrada%20de%20R%24%20143.240%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9365;Veículo;R$ 292.324,11;R$ 143.238,00;123;R$ 2.708,05;HS;-;R$ 4.176,06;R$ 293,12;R$ 25.060,66;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209365%29%20com%20Cr%C3%A9dito%20de%20R%24%20292.324%2C11%20e%20Entrada%20de%20R%24%20143.238%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9200;Imóvel;R$ 289.804,97;R$ 140.710,00;103;R$ 2.723,28;HS;-;R$ 4.140,07;R$ 154,27;R$ 58.394,49;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209200%29%20com%20Cr%C3%A9dito%20de%20R%24%20289.804%2C97%20e%20Entrada%20de%20R%24%20140.710%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9222;Imóvel;R$ 286.433,22;R$ 139.700,00;168;R$ 2.114,50;HS;-;R$ 4.091,90;R$ 195,38;R$ 19.685,35;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209222%29%20com%20Cr%C3%A9dito%20de%20R%24%20286.433%2C22%20e%20Entrada%20de%20R%24%20139.700%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9452;Imóvel;R$ 286.131,52;R$ 139.430,00;171;R$ 1.892,44;HS;-;R$ 4.087,59;R$ 177,98;R$ 22.646,00;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209452%29%20com%20Cr%C3%A9dito%20de%20R%24%20286.131%2C52%20e%20Entrada%20de%20R%24%20139.430%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9235;Imóvel;R$ 285.574,88;R$ 140.960,00;102;R$ 2.843,91;HS;-;R$ 4.079,64;R$ 159,54;R$ 51.156,01;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209235%29%20com%20Cr%C3%A9dito%20de%20R%24%20285.574%2C88%20e%20Entrada%20de%20R%24%20140.960%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9240;Veículo;R$ 285.263,50;R$ 139.780,00;127;R$ 2.690,68;HS;-;R$ 4.075,19;R$ 300,71;R$ 16.571,22;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209240%29%20com%20Cr%C3%A9dito%20de%20R%24%20285.263%2C50%20e%20Entrada%20de%20R%24%20139.780%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9429;Imóvel;R$ 279.686,86;R$ 136.405,00;167;R$ 2.094,54;HS;-;R$ 3.995,53;R$ 192,38;R$ 18.821,73;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209429%29%20com%20Cr%C3%A9dito%20de%20R%24%20279.686%2C86%20e%20Entrada%20de%20R%24%20136.405%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9248;Imóvel;R$ 275.604,30;R$ 133.740,00;90;R$ 3.104,77;HS;-;R$ 3.937,20;R$ 153,69;R$ 63.375,96;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209248%29%20com%20Cr%C3%A9dito%20de%20R%24%20275.604%2C30%20e%20Entrada%20de%20R%24%20133.740%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9033;Imóvel;R$ 271.953,34;R$ 133.520,00;182;R$ 1.831,06;HS;-;R$ 3.885,05;R$ 183,29;R$ 14.913,63;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209033%29%20com%20Cr%C3%A9dito%20de%20R%24%20271.953%2C34%20e%20Entrada%20de%20R%24%20133.520%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
2708;Imóvel;R$ 247.300,00;R$ 109.900,00;64;R$ 3.638,00;HSA;-;R$ 3.532,86;R$ 128,06;R$ 15.000,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%202708%29%20com%20Cr%C3%A9dito%20de%20R%24%20247.300%2C00%20e%20Entrada%20de%20R%24%20109.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9446;Imóvel;R$ 246.007,20;R$ 119.980,00;167;R$ 1.818,94;HS;-;R$ 3.514,39;R$ 167,07;R$ 18.333,58;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209446%29%20com%20Cr%C3%A9dito%20de%20R%24%20246.007%2C20%20e%20Entrada%20de%20R%24%20119.980%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
3695;Imóvel;R$ 240.159,41;R$ 119.900,00;139;R$ 1.965,03;HS;-;R$ 3.430,85;R$ 150,23;R$ 21.825,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%203695%29%20com%20Cr%C3%A9dito%20de%20R%24%20240.159%2C41%20e%20Entrada%20de%20R%24%20119.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
5095;Veículo;R$ 236.039,26;R$ 129.900,00;72;R$ 2.785,83;HS;-;R$ 3.371,99;R$ 176,51;R$ 75.276,47;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%205095%29%20com%20Cr%C3%A9dito%20de%20R%24%20236.039%2C26%20e%20Entrada%20de%20R%24%20129.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9297;Imóvel;R$ 235.069,85;R$ 113.522,00;178;R$ 1.649,40;HS;-;R$ 3.358,14;R$ 161,48;R$ 11.510,87;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209297%29%20com%20Cr%C3%A9dito%20de%20R%24%20235.069%2C85%20e%20Entrada%20de%20R%24%20113.522%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9313;Imóvel;R$ 230.688,26;R$ 112.540,00;182;R$ 1.576,76;HS;-;R$ 3.295,55;R$ 157,83;R$ 14.974,35;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209313%29%20com%20Cr%C3%A9dito%20de%20R%24%20230.688%2C26%20e%20Entrada%20de%20R%24%20112.540%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7027;Veículo;R$ 230.047,92;R$ 112.800,00;70;R$ 2.425,43;HS;-;R$ 3.286,40;R$ 149,41;R$ 99.343,22;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207027%29%20com%20Cr%C3%A9dito%20de%20R%24%20230.047%2C92%20e%20Entrada%20de%20R%24%20112.800%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
5098;Veículo;R$ 228.969,60;R$ 129.900,00;71;R$ 2.244,98;HS;-;R$ 3.270,99;R$ 140,27;R$ 101.296,20;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%205098%29%20com%20Cr%C3%A9dito%20de%20R%24%20228.969%2C60%20e%20Entrada%20de%20R%24%20129.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8080;Veículo;R$ 226.276,17;R$ 109.500,00;97;R$ 2.560,15;HS;-;R$ 3.232,52;R$ 218,53;R$ 22.312,90;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%208080%29%20com%20Cr%C3%A9dito%20de%20R%24%20226.276%2C17%20e%20Entrada%20de%20R%24%20109.500%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
2693;Imóvel;R$ 226.012,00;R$ 94.900,00;143;R$ 2.144,82;HS;-;R$ 3.228,74;R$ 168,69;R$ 9.560,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%202693%29%20com%20Cr%C3%A9dito%20de%20R%24%20226.012%2C00%20e%20Entrada%20de%20R%24%2094.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9451;Imóvel;R$ 222.031,36;R$ 108.286,00;68;R$ 3.362,99;HS;-;R$ 3.171,88;R$ 125,78;R$ 53.472,87;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209451%29%20com%20Cr%C3%A9dito%20de%20R%24%20222.031%2C36%20e%20Entrada%20de%20R%24%20108.286%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9383;Veículo;R$ 220.248,02;R$ 107.921,00;101;R$ 2.418,74;HS;-;R$ 3.146,40;R$ 214,98;R$ 24.891,19;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209383%29%20com%20Cr%C3%A9dito%20de%20R%24%20220.248%2C02%20e%20Entrada%20de%20R%24%20107.921%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9228;Veículo;R$ 220.245,28;R$ 107.878,00;105;R$ 2.401,75;HS;-;R$ 3.146,36;R$ 221,92;R$ 17.061,26;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209228%29%20com%20Cr%C3%A9dito%20de%20R%24%20220.245%2C28%20e%20Entrada%20de%20R%24%20107.878%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
3759;Veículo;R$ 218.874,37;R$ 129.900,00;76;R$ 2.245,12;HS;-;R$ 3.126,78;R$ 150,15;R$ 87.815,94;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%203759%29%20com%20Cr%C3%A9dito%20de%20R%24%20218.874%2C37%20e%20Entrada%20de%20R%24%20129.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9410;Imóvel;R$ 216.261,97;R$ 105.836,00;98;R$ 2.079,45;HS;-;R$ 3.089,46;R$ 112,08;R$ 50.113,35;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209410%29%20com%20Cr%C3%A9dito%20de%20R%24%20216.261%2C97%20e%20Entrada%20de%20R%24%20105.836%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8089;Imóvel;R$ 215.650,88;R$ 105.350,00;159;R$ 1.516,54;HS;-;R$ 3.080,73;R$ 132,62;R$ 31.734,24;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%208089%29%20com%20Cr%C3%A9dito%20de%20R%24%20215.650%2C88%20e%20Entrada%20de%20R%24%20105.350%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7037;Imóvel;R$ 214.981,81;R$ 105.400,00;122;R$ 1.296,47;HS;-;R$ 3.071,17;R$ 86,99;R$ 70.587,62;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%207037%29%20com%20Cr%C3%A9dito%20de%20R%24%20214.981%2C81%20e%20Entrada%20de%20R%24%20105.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9283;Imóvel;R$ 212.825,71;R$ 105.250,00;82;R$ 2.303,48;HS;-;R$ 3.040,37;R$ 103,89;R$ 73.258,57;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209283%29%20com%20Cr%C3%A9dito%20de%20R%24%20212.825%2C71%20e%20Entrada%20de%20R%24%20105.250%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9378;Imóvel;R$ 211.695,36;R$ 103.950,00;129;R$ 1.732,10;HS;-;R$ 3.024,22;R$ 122,89;R$ 30.606,72;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209378%29%20com%20Cr%C3%A9dito%20de%20R%24%20211.695%2C36%20e%20Entrada%20de%20R%24%20103.950%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9473;Imóvel;R$ 211.390,20;R$ 104.040,00;129;R$ 1.760,83;HS;-;R$ 3.019,86;R$ 124,93;R$ 28.984,14;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209473%29%20com%20Cr%C3%A9dito%20de%20R%24%20211.390%2C20%20e%20Entrada%20de%20R%24%20104.040%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9290;Imóvel;R$ 209.178,28;R$ 100.844,00;171;R$ 1.500,72;HS;-;R$ 2.988,26;R$ 141,14;R$ 12.439,51;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209290%29%20com%20Cr%C3%A9dito%20de%20R%24%20209.178%2C28%20e%20Entrada%20de%20R%24%20100.844%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9453;Imóvel;R$ 206.770,19;R$ 100.842,00;131;R$ 1.883,59;HS;-;R$ 2.953,86;R$ 135,71;R$ 22.646,00;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209453%29%20com%20Cr%C3%A9dito%20de%20R%24%20206.770%2C19%20e%20Entrada%20de%20R%24%20100.842%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9192;Imóvel;R$ 206.140,24;R$ 100.560,00;156;R$ 1.583,22;HS;-;R$ 2.944,86;R$ 135,84;R$ 23.114,57;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209192%29%20com%20Cr%C3%A9dito%20de%20R%24%20206.140%2C24%20e%20Entrada%20de%20R%24%20100.560%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9234;Imóvel;R$ 205.424,55;R$ 100.905,00;166;R$ 1.380,84;HS;-;R$ 2.934,64;R$ 126,07;R$ 28.076,87;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209234%29%20com%20Cr%C3%A9dito%20de%20R%24%20205.424%2C55%20e%20Entrada%20de%20R%24%20100.905%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9158;Imóvel;R$ 200.143,01;R$ 98.070,00;183;R$ 1.262,55;HS;-;R$ 2.859,19;R$ 127,08;R$ 17.341,83;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209158%29%20com%20Cr%C3%A9dito%20de%20R%24%20200.143%2C01%20e%20Entrada%20de%20R%24%2098.070%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9299;Imóvel;R$ 199.891,89;R$ 98.000,00;194;R$ 1.245,76;HS;-;R$ 2.855,60;R$ 132,92;R$ 3.074,62;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209299%29%20com%20Cr%C3%A9dito%20de%20R%24%20199.891%2C89%20e%20Entrada%20de%20R%24%2098.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9171;Imóvel;R$ 195.680,56;R$ 94.605,00;181;R$ 1.346,90;HS;-;R$ 2.795,44;R$ 134,08;R$ 10.255,24;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209171%29%20com%20Cr%C3%A9dito%20de%20R%24%20195.680%2C56%20e%20Entrada%20de%20R%24%2094.605%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9012;Imóvel;R$ 193.484,58;R$ 94.430,00;175;R$ 1.347,47;HS;-;R$ 2.764,07;R$ 129,69;R$ 17.545,51;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209012%29%20com%20Cr%C3%A9dito%20de%20R%24%20193.484%2C58%20e%20Entrada%20de%20R%24%2094.430%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
4046;Imóvel;R$ 192.577,22;R$ 90.000,00;121;R$ 1.708,94;HS;-;R$ 2.751,10;R$ 113,73;R$ 43.862,02;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%204046%29%20com%20Cr%C3%A9dito%20de%20R%24%20192.577%2C22%20e%20Entrada%20de%20R%24%2090.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9353;Veículo;R$ 192.393,40;R$ 94.272,00;90;R$ 2.270,20;HS;-;R$ 2.748,48;R$ 179,80;R$ 30.108,87;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209353%29%20com%20Cr%C3%A9dito%20de%20R%24%20192.393%2C40%20e%20Entrada%20de%20R%24%2094.272%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9330;Imóvel;R$ 192.082,00;R$ 94.120,00;179;R$ 1.327,64;HS;-;R$ 2.744,03;R$ 130,71;R$ 14.941,88;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209330%29%20com%20Cr%C3%A9dito%20de%20R%24%20192.082%2C00%20e%20Entrada%20de%20R%24%2094.120%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9250;Imóvel;R$ 192.012,71;R$ 93.750,00;183;R$ 1.311,23;HS;-;R$ 2.743,04;R$ 131,98;R$ 11.665,16;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209250%29%20com%20Cr%C3%A9dito%20de%20R%24%20192.012%2C71%20e%20Entrada%20de%20R%24%2093.750%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8061;Veículo;R$ 188.845,29;R$ 93.000,00;95;R$ 2.117,51;HS;-;R$ 2.697,79;R$ 177,02;R$ 20.568,02;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%208061%29%20com%20Cr%C3%A9dito%20de%20R%24%20188.845%2C29%20e%20Entrada%20de%20R%24%2093.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9104;Imóvel;R$ 187.702,52;R$ 91.850,00;86;R$ 1.973,95;HS;-;R$ 2.681,46;R$ 93,37;R$ 46.866,21;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209104%29%20com%20Cr%C3%A9dito%20de%20R%24%20187.702%2C52%20e%20Entrada%20de%20R%24%2091.850%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9424;Imóvel;R$ 187.312,63;R$ 91.354,00;180;R$ 1.292,41;HS;-;R$ 2.675,89;R$ 127,95;R$ 14.105,51;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209424%29%20com%20Cr%C3%A9dito%20de%20R%24%20187.312%2C63%20e%20Entrada%20de%20R%24%2091.354%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9055;Imóvel;R$ 185.954,85;R$ 91.690,00;102;R$ 2.038,76;HS;-;R$ 2.656,50;R$ 114,37;R$ 43.713,31;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209055%29%20com%20Cr%C3%A9dito%20de%20R%24%20185.954%2C85%20e%20Entrada%20de%20R%24%2091.690%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
6028;Veículo;R$ 185.257,42;R$ 90.000,00;98;R$ 2.037,38;HS;-;R$ 2.646,53;R$ 175,70;R$ 19.071,08;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%206028%29%20com%20Cr%C3%A9dito%20de%20R%24%20185.257%2C42%20e%20Entrada%20de%20R%24%2090.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9249;Imóvel;R$ 183.408,50;R$ 95.374,00;86;R$ 1.956,98;HS;-;R$ 2.620,12;R$ 92,57;R$ 64.432,05;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209249%29%20com%20Cr%C3%A9dito%20de%20R%24%20183.408%2C50%20e%20Entrada%20de%20R%24%2095.374%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9295;Imóvel;R$ 182.492,78;R$ 88.598,00;186;R$ 1.313,70;HS;-;R$ 2.607,04;R$ 134,39;R$ 9.225,01;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209295%29%20com%20Cr%C3%A9dito%20de%20R%24%20182.492%2C78%20e%20Entrada%20de%20R%24%2088.598%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9189;Imóvel;R$ 181.107,93;R$ 88.690,00;183;R$ 1.282,21;HS;-;R$ 2.587,26;R$ 129,05;R$ 10.507,29;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209189%29%20com%20Cr%C3%A9dito%20de%20R%24%20181.107%2C93%20e%20Entrada%20de%20R%24%2088.690%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9129;Imóvel;R$ 177.567,93;R$ 86.340,00;186;R$ 1.294,45;HS;-;R$ 2.536,68;R$ 132,42;R$ 6.150,77;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209129%29%20com%20Cr%C3%A9dito%20de%20R%24%20177.567%2C93%20e%20Entrada%20de%20R%24%2086.340%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
